time_s,pressure_bar,flow_ml_s,beverage_mass_g,solids_g,instant_tds_percent,cumulative_tds_percent,extraction_yield_percent,mean_wetness
2.6,2.0,0.30585915183164536,0.8307134563747487,0.06690097090260257,14.916340355208677,8.053435319870685,0.3716720605700143,0.20331721879018727
2.8000000000000003,2.0,0.30585915183164536,0.8900501318300879,0.07636057275871287,15.942251202176376,8.579356378691065,0.4242254042150715,0.21783987727520066
3.0,2.0,0.30585915183164536,0.949386807285427,0.08642414163635383,16.96011581440129,9.103153843422955,0.4801341202019657,0.232362535760214
3.2,2.0,0.30585915183164536,1.0087234827407663,0.09708661122615107,17.96944218390283,9.624700216392359,0.539370062367506,0.2468851942452274
3.4000000000000004,2.0,0.30585915183164536,1.0680601581961056,0.10834262823145437,18.96974665150449,10.143869462787476,0.6019034901747465,0.26140785273024075
3.6,2.0,0.30585915183164536,1.1273968336514448,0.12018655758706723,19.96055435314605,10.660537088595824,0.6677030977059291,0.27593051121525414
3.8000000000000003,2.0,0.30585915183164536,1.186733509106784,0.13261248793502095,20.941399653080218,11.17458021682004,0.7367360440834497,0.2904531697002676
4.0,2.0,0.30585915183164536,1.2460701845621234,0.1456142373492564,21.911826563356165,11.68587766189319,0.8089679852736468,0.3049758281852809
4.2,2.0,0.30585915183164536,1.3054068600174626,0.15918535930073882,22.871389149021272,12.194310002217192,0.8843631072263267,0.3194984866702943
4.4,2.0,0.30585915183164536,1.364743535472802,0.17331914885421087,23.819651918500377,12.699759650751243,0.9628841603011716,0.3340211451553077
4.6000000000000005,2.0,0.30585915183164536,1.4240802109281412,0.18800864908748588,24.756190198642507,13.202110923580044,1.044492494930477,0.34854380364032106
4.800000000000001,2.0,0.30585915183164536,1.4834168863834805,0.2032466577238992,25.68059049395591,13.701250106395081,1.1291480984661066,0.36306646212533444
5.0,2.0,0.30585915183164536,1.5427535618388197,0.21902573396826977,26.592450829583438,14.1970655188254,1.2168096331570544,0.3775891206103478
5.2,2.0,0.30585915183164536,1.602090237294159,0.23533820553647763,27.491381077603066,14.689447576557907,1.3074344752026537,0.39211177909536116
5.4,2.0,0.30585915183164536,1.6614269127494983,0.25217617586853613,28.377003266271423,15.178288851190532,1.4009787548252008,0.40663443758037454
5.6000000000000005,2.0,0.30585915183164536,1.7207635882048375,0.26953153151483095,29.24895187186149,15.66348412776539,1.4973973973046162,0.4211570960653879
5.800000000000001,2.0,0.30585915183164536,1.7801002636601768,0.2873959496850116,30.10687409278024,16.144930459932553,1.5966441649167311,0.4356797545504013
6.0,9.0,1.376319455378276,2.0471062380035625,0.31970265406933795,12.099618543657757,15.617296656822633,1.7761258559407664,0.5010292794525122
6.2,9.0,1.376319455378276,2.314112212346948,0.3558535671957804,13.539364883255455,15.377541559874377,1.9769642621987797,0.5663788043546228
6.4,9.0,1.376319455378276,2.581118186690334,0.395718703741817,14.930428670771128,15.331289585357247,2.1984372430100945,0.6317283292567337
6.6000000000000005,9.0,1.376319455378276,2.8481241610337196,0.43914666058097446,16.264788436271655,15.418803245627721,2.4397036698943024,0.6966207006005435
6.800000000000001,9.0,1.376319455378276,3.1151301353771053,0.4858614050599878,17.4957674987959,15.596825299279878,2.6992300281110437,0.7569351589955524
7.0,9.0,1.376319455378276,3.382136109720491,0.5354224806316246,18.56178525350084,15.830896902486675,2.9745693368423587,0.8079268307145687
7.2,9.0,1.376319455378276,3.6491420840638766,0.5873549890283565,19.449942468307317,16.095700729039496,3.263083272379758,0.8480745121745447
7.4,9.0,1.376319455378276,3.9161480584072623,0.6411945516332165,20.164178999088293,16.373092693895668,3.5621919535178694,0.8809205826330045
7.6000000000000005,9.0,1.376319455378276,4.183154032750648,0.6965494833351596,20.731720268833183,16.65129894528749,3.8697193518619977,0.9083036495727155
7.800000000000001,9.0,1.376319455378276,4.450160007094033,0.7530376303865742,21.156135996705235,16.921585497738313,4.183542391036523,0.9311121917080382
8.0,9.0,1.376319455378276,4.717165981437419,0.8102851337546008,21.440532747931265,17.1773716876439,4.501584076414449,0.9503478708723055
8.200000000000001,9.0,1.376319455378276,4.984171955780805,0.8678890430946489,21.574015143933096,17.412903302584553,4.821605794970271,0.9658220470772078
8.4,9.0,1.376319455378276,5.25117793012419,0.9255532107344563,21.59658329054759,17.625630345238882,5.14196228185809,0.9784967704412725
8.6,9.0,1.376319455378276,5.518183904467576,0.9829879550502321,21.510658874588042,17.813613537859716,5.461044194723511,0.9882349389220608
8.8,9.0,1.376319455378276,5.785189878810962,1.0398826846658848,21.30841070338102,17.97491018358093,5.777126025921582,0.9945649252271154
9.0,9.0,1.376319455378276,6.052195853154347,1.0959854732587084,21.0118102154044,18.108889729460607,6.088808184770603,0.997939188011168
9.200000000000001,9.0,1.376319455378276,6.319201827497733,1.1511605169888202,20.664348004121226,18.216865807001053,6.395336205493446,0.9994930349243554
9.4,9.0,1.376319455378276,6.586207801841119,1.2053307422467046,20.288019918317694,18.30083074375158,6.696281901370581,0.9998938025524927
9.600000000000001,9.0,1.376319455378276,6.8532137761845044,1.2584932535447548,19.91060740449207,18.36354876186885,6.991629186359749,1.0
9.8,9.0,1.376319455378276,7.12021975052789,1.3106607132890815,19.537937258750738,18.407587956704702,7.281448407161564,1.0
10.0,9.0,1.376319455378276,7.387225724871276,1.3618535329010848,19.172911669072338,18.435250033256775,7.565852960561582,1.0
10.200000000000001,9.0,1.376319455378276,7.6542316992146615,1.4120916969320185,18.815370762574943,18.44850995400233,7.844953871844548,1.0
10.4,9.0,1.376319455378276,7.921237673558047,1.4613947720539748,18.465158033711113,18.449071120947043,8.118859844744305,1.0
10.600000000000001,9.0,1.376319455378276,8.188243647901432,1.5097819158605008,18.122120272970815,18.438409758940715,8.387677310336116,1.0
10.8,9.0,1.376319455378276,8.455249622244818,1.5572718854808987,17.786107497101558,18.417810887379247,8.65151047489388,1.0
11.0,9.0,1.376319455378276,8.722255596588203,1.6038830460121742,17.4569728808131,18.388397682814396,8.910461366734301,1.0
11.200000000000001,9.0,1.376319455378276,8.989261570931589,1.6496333787725113,17.13457268993517,18.35115560667297,9.164629882069507,1.0
11.4,9.0,1.376319455378276,9.256267545274975,1.6945404893800702,16.81876621599697,18.306952355164782,9.41411382988928,1.0
11.600000000000001,9.0,1.376319455378276,9.52327351961836,1.738621615660825,16.5094157121982,18.25655445135739,9.659008975893473,1.0
11.8,9.0,1.376319455378276,9.790279493961746,1.7818936353890753,16.20638633074181,18.200641120491774,9.899409085494863,1.0
12.0,9.0,1.376319455378276,10.057285468305132,1.8243730738641912,15.909546061499338,18.139815953455653,10.135405965912174,1.0
12.200000000000001,9.0,1.376319455378276,10.324291442648518,1.8660761113270727,15.618765671980386,18.074616758865567,10.367089507372626,1.0
12.4,9.0,1.376319455378276,10.591297416991903,1.9070185902197316,15.33391864857843,18.0055239234454,10.594547723442954,1.0
12.600000000000001,9.0,1.376319455378276,10.858303391335289,1.9472160222913322,15.054881139065571,17.932967537499202,10.817866790507402,1.0
12.8,9.0,1.376319455378276,11.125309365678675,1.9866835955539521,14.781531896309641,17.857333492970774,11.037131086410845,1.0
13.0,9.0,1.376319455378276,11.39231534002206,2.025436181091259,14.513752223187508,17.778968722677025,11.252423228284773,1.0
13.200000000000001,9.0,1.376319455378276,11.659321314365446,2.063488339723227,14.251425918669055,17.698185718415733,11.463824109573483,1.0
13.4,9.0,1.376319455378276,11.926327288708832,2.100854328529956,13.994439225046815,17.615266440984943,11.671412936277534,1.0
13.600000000000001,9.0,1.376319455378276,12.193333263052217,2.1375481072375817,13.7426807762868,17.530465715348733,11.87526726243101,1.0
13.8,9.0,1.376319455378276,12.460339237395603,2.17358334446921,13.496041547476594,17.444014188200555,12.075463024828943,1.0
14.0,9.0,1.376319455378276,12.727345211738989,2.2089734238637413,13.254414805347263,17.35612091220963,12.272074577020785,1.0
14.200000000000001,9.0,1.376319455378276,12.994351186082374,2.243731450065394,13.01769605984617,17.26697561066802,12.465174722585523,1.0
14.4,9.0,1.376319455378276,13.26135716042576,2.2778702545866674,12.785783016738305,17.17675066760313,12.654834747703708,1.0
14.600000000000001,9.0,1.376319455378276,13.528363134769146,2.3114024015474355,12.558575531214077,17.08560288130437,12.841124453041308,1.0
14.8,9.0,1.376319455378276,13.795369109112531,2.344340193292803,12.3359755624822,16.99367501333653,13.024112184960016,1.0
15.0,9.0,1.376319455378276,14.062375083455917,2.376695675892293,12.117887129326588,16.901097160240198,13.203864866068294,1.0
15.200000000000001,9.0,1.376319455378276,14.329381057799303,2.40848064452289,11.904216266606694,16.807987971064417,13.380448025127167,1.0
15.4,9.0,1.376319455378276,14.596387032142689,2.4397066487384,11.694870982681207,16.7144557304895,13.553925826324445,1.0
15.600000000000001,9.0,1.376319455378276,14.863393006486074,2.470384997627543,11.489761217735357,16.62059932445787,13.724361097930794,1.0
15.8,9.0,1.376319455378276,15.13039898082946,2.500526764863138,11.288798802992599,16.52650910284229,13.891815360350767,1.0
16.0,9.0,1.376319455378276,15.397404955172846,2.530142793644692,11.091897420791783,16.432267651664745,14.056348853581621,1.0
16.2,9.0,1.376319455378276,15.664410929516231,2.5592437015366536,10.89897256551138,16.33795048567263,14.21802056409252,1.0
16.400000000000002,9.0,1.376319455378276,15.931416903859617,2.587839885204547,10.70994150532268,16.243626670629688,14.376888251136373,1.0
16.6,9.0,1.376319455378276,16.198422878203,2.615941525051148,10.52472324475432,16.149359383444818,14.53300847250638,1.0
16.8,9.0,1.376319455378276,16.465428852546385,2.643558589754828,10.343238488050776,16.0552064172079,14.686436609749045,1.0
17.0,9.0,1.376319455378276,16.73243482688977,2.670700840712137,10.16540960330803,15.96122063729901,14.837226892845203,1.0
17.2,9.0,1.376319455378276,16.999440801233153,2.6973778363866554,9.991160587369663,15.867450393962285,14.985432424370307,1.0
17.400000000000002,9.0,1.376319455378276,17.266446775576537,2.7235989365661086,9.820417031467365,15.773939896068546,15.131105203145047,1.0
17.6,9.0,1.376319455378276,17.53345274991992,2.7493733065296784,9.65310608758982,15.680729550215005,15.274296147387101,1.0
17.8,9.0,1.376319455378276,17.800458724263304,2.7747099211274255,9.4891564355646,15.587856268812313,15.415055117374587,1.0
18.0,9.0,1.376319455378276,18.06746469860669,2.7996175687736806,9.32849825083777,15.495353750377491,15.55343093763156,1.0
18.2,9.0,1.376319455378276,18.334470672950072,2.824104855356227,9.17106317293638,15.403252734876036,15.689471418645704,1.0
18.400000000000002,9.0,1.376319455378276,18.601476647293456,2.848180208063062,9.016784274599333,15.311581236629818,15.823223378128123,1.0
18.6,9.0,1.376319455378276,18.86848262163684,2.8718518791284837,8.865596031562328,15.220364757022264,15.954732661824911,1.0
18.8,9.0,1.376319455378276,19.135488595980224,2.8951279495002074,8.717434292982995,15.12962647898306,16.08404416389004,1.0
19.0,9.0,1.376319455378276,19.402494570323608,2.9180163324291923,8.57223625249259,15.03938744501617,16.211201846828846,1.0
19.200000000000003,9.0,1.376319455378276,19.66950054466699,2.9405247769838088,8.429940419860895,14.949666720343215,16.33624876102116,1.0
19.400000000000002,9.0,1.376319455378276,19.936506519010376,2.9626608714899536,8.290486593261253,14.860481542565747,16.459227063833076,1.0
19.6,9.0,1.376319455378276,20.20351249335376,2.984432046898679,8.153815832123025,14.771847459101242,16.580178038325997,1.0
19.8,9.0,1.376319455378276,20.470518467697143,3.00584558008287,8.019870430558901,14.6837784535167,16.6991421115715,1.0
20.0,9.0,1.376319455378276,20.737524442040527,3.026908597064475,7.888593891354853,14.596287061767695,16.816158872580417,1.0
20.200000000000003,9.0,1.376319455378276,21.00453041638391,3.047628076173757,7.759930900510788,14.509384479248116,16.931267089854206,1.0
20.400000000000002,9.0,1.376319455378276,21.271536390727295,3.0680108511420086,7.633827302320138,14.423080659464816,17.044504728566714,1.0
20.6,9.0,1.376319455378276,21.53854236507068,3.0880636141291307,7.510230074976949,14.337384405070427,17.15590896738406,1.0
20.8,9.0,1.376319455378276,21.805548339414063,3.1077929186874664,7.3890873066992375,14.252303451915743,17.265516214930372,1.0
21.0,9.0,1.376319455378276,22.072554313757447,3.1272051826632263,7.270348172357657,14.167844546718785,17.373362125906812,1.0
21.200000000000003,9.0,1.376319455378276,22.33956028810083,3.146306691036835,7.15396291059868,14.084013518890591,17.479481616871304,1.0
21.400000000000002,9.0,1.376319455378276,22.606566262444215,3.165103598703484,7.039882801451829,14.000815347006503,17.58390888168602,1.0
21.6,9.0,1.376319455378276,22.8735722367876,3.1836019331951633,6.92806014441064,13.918254220366034,17.686677406639795,1.0
21.8,9.0,1.376319455378276,23.140578211130983,3.201807597345404,6.818448236977297,13.836333596043353,17.787819985252245,1.0
22.0,9.0,1.376319455378276,23.407584185474366,3.2197263718979445,6.711001353661053,13.755056251793611,17.887368732766358,1.0
22.200000000000003,9.0,1.376319455378276,23.67459015981775,3.237363918060509,6.605674725420841,13.674424335147311,17.98535510033616,1.0
22.400000000000002,9.0,1.376319455378276,23.941596134161134,3.2547257800048572,6.502424519542596,13.594439408995136,18.081809888915874,1.0
22.6,9.0,1.376319455378276,24.208602108504518,3.2718173873142384,6.401207819942054,13.515102493938896,18.17676326285688,1.0
22.8,9.0,1.376319455378276,24.475608082847902,3.28864405737937,6.301982607884002,13.436414107660093,18.27024476321872,1.0
23.0,9.0,1.376319455378276,24.742614057191286,3.305210997744018,6.204707743109139,13.35837430153577,18.3622833208001,1.0
23.200000000000003,9.0,1.376319455378276,25.00962003153467,3.3215233084012548,6.109342945359823,13.28098269471164,18.45290726889586,1.0
23.400000000000002,9.0,1.376319455378276,25.276626005878054,3.3375859840414295,6.015848776296352,13.20423850582462,18.54214435578572,1.0
23.6,9.0,1.376319455378276,25.543631980221438,3.3534039162528746,5.924186621795348,13.128140582550797,18.630021756960414,1.0
23.8,9.0,1.376319455378276,25.81063795456482,3.368981895676348,5.834318674622233,13.052687429140109,18.716566087090822,1.0
